ItemID,Duration,PostalCode,BuyItNow,StartPrice,HasReservePrice,StartTime,EndTime,SellerId,SellerAboutMePage,SellerFeedbackScore,SellerRegistrationDate,BidCount,BidIncrement,ClosePrice
2.70194E+11,7,2895,0,19.99,FALSE,12/03/2007 16:51,12/08/2007 13:56,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,19.99
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 16:55,12/10/2007 16:55,greek-revivals,FALSE,2516,8/22/2002 21:30,2,0.25,2.25
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 16:55,12/10/2007 16:55,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 16:56,12/10/2007 16:56,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 16:57,12/10/2007 16:57,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,3,FALSE,12/03/2007 16:58,12/10/2007 16:58,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,3
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 17:00,12/10/2007 17:00,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
2.30199E+11,7,54937,22.99,9.99,FALSE,12/03/2007 17:01,12/10/2007 17:01,willowtree1990,FALSE,2877,8/28/2004 20:58,2,0.5,10.49
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 17:02,12/10/2007 17:02,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 17:06,12/10/2007 17:06,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,3,FALSE,12/03/2007 17:06,12/10/2007 17:06,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,3
1.20193E+11,7,2809,0,6.55,FALSE,12/03/2007 17:09,12/10/2007 17:09,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.5,6.55
1.20193E+11,7,2809,0,1.99,FALSE,12/03/2007 17:12,12/10/2007 17:12,greek-revivals,FALSE,2516,8/22/2002 21:30,2,0.25,1.99
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 17:16,12/10/2007 17:16,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
3.30195E+11,7,2885,0,4.99,FALSE,12/03/2007 17:29,12/10/2007 17:29,highenddeals4u,FALSE,450,07/08/2006 18:47,2,0.5,6.25
2.00181E+11,7,P0P 2A0,0,24.99,FALSE,12/03/2007 17:30,12/03/2007 18:00,katicksupplies,TRUE,840,8/13/2001 15:39,0,0,24.99
3.30195E+11,10,6109,0,17.99,FALSE,12/01/2007 04:53,12/11/2007 04:53,abrack7,FALSE,55,8/30/2004 3:36,6,1,35
2.60189E+11,10,95073,0,12,FALSE,12/01/2007 22:43,12/11/2007 22:43,wolfgang6219,FALSE,16,6/20/2007 0:29,6,1,37
2.00181E+11,10,99031,0,9.5,FALSE,12/02/2007 22:41,12/12/2007 22:41,7557dan,FALSE,35,2/15/2006 1:18,2,0.5,11.52
3.20191E+11,10,2908,0,19.99,FALSE,12/03/2007 04:38,12/11/2007 16:56,dcar1960,FALSE,2032,2/19/2002 13:39,0,0,19.99
1.70176E+11,10,14622,0,1,FALSE,12/03/2007 11:01,12/13/2007 11:01,acrossthetracks,FALSE,372,07/06/2000 04:01,5,0.5,11.77
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 17:33,12/10/2007 17:33,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.60187E+11,7,27371,6.99,4.99,FALSE,12/03/2007 17:53,12/04/2007 13:32,vwbuschick,TRUE,2194,04/05/1999 19:07,1,0.5,6.99
3.00179E+11,5,48076,0,4.95,FALSE,12/03/2007 18:20,12/08/2007 18:20,mtwayde8ptk,FALSE,204,03/03/2000 15:47,1,0.25,4.95
1.50191E+11,7,63021,0,9.99,FALSE,12/03/2007 18:04,12/10/2007 18:04,stol91,FALSE,384,05/11/2001 14:38,4,0.5,11.49
2.00181E+11,7,P0P 2A0,0,24.99,FALSE,12/03/2007 18:07,12/05/2007 21:12,katicksupplies,TRUE,840,8/13/2001 15:39,0,0,24.99
3.10005E+11,7,12542,0,10.49,FALSE,12/03/2007 18:47,12/10/2007 18:47,alakehouse,FALSE,189,11/05/2001 02:38,11,0.5,22.35
3.70002E+11,7,28112,0,9.99,FALSE,12/03/2007 19:00,12/10/2007 19:00,duudles*garage*sale,TRUE,1819,07/03/1999 00:27,10,0.5,21.2
1.90181E+11,7,90039,0,14.99,FALSE,12/03/2007 19:02,12/10/2007 19:02,no_retail$$$,FALSE,850,4/16/2003 0:39,2,0.5,15.49
1.60187E+11,3,1106,0,9.99,FALSE,12/03/2007 21:15,12/06/2007 21:15,lily-annbirds,FALSE,765,1/28/2006 17:32,5,0.5,15.5
2.50195E+11,5,7208,0,8.95,FALSE,12/03/2007 19:16,12/08/2007 19:16,igzat,FALSE,7093,4/29/2002 11:52,1,0.5,8.95
2.6019E+11,5,19130,0,0.01,FALSE,12/03/2007 20:11,12/08/2007 20:11,hiroko,TRUE,108,08/08/1998 01:08,14,0.5,16
2.6019E+11,5,19130,0,0.01,FALSE,12/03/2007 20:26,12/08/2007 20:26,hiroko,TRUE,108,08/08/1998 01:08,14,0.5,16.05
2.70194E+11,5,2895,24.99,19.99,FALSE,12/04/2007 00:17,12/09/2007 00:17,larryc3413,FALSE,4825,04/01/2005 21:25,2,0.5,20.5
3.00179E+11,5,92345,0,4.95,FALSE,12/04/2007 01:05,12/09/2007 01:05,mvpstuff,FALSE,3370,1/16/2001 22:49,5,0.5,8.5
3.60002E+11,5,61567,0,2,FALSE,12/04/2007 01:18,12/09/2007 01:18,buch55250,FALSE,162,08/11/2006 02:34,6,0.5,7
1.20193E+11,7,2809,0,1.99,FALSE,12/03/2007 19:03,12/10/2007 19:03,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,1.99
1.20193E+11,7,2809,0,1.99,FALSE,12/03/2007 19:04,12/10/2007 19:04,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,1.99
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 19:20,12/10/2007 19:20,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.3018E+11,7,10002,22.98,16.99,FALSE,12/03/2007 19:21,12/10/2007 19:21,montgomerystationery,TRUE,25990,10/22/2001 15:23,1,0.5,16.99
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 19:26,12/10/2007 19:26,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 19:31,12/10/2007 19:31,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 19:35,12/10/2007 19:35,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
2.30199E+11,7,19079,0,9.99,FALSE,12/03/2007 19:45,12/10/2007 19:45,newshoppe1,FALSE,1594,4/19/2000 12:13,6,0.5,19.25
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 19:52,12/10/2007 19:52,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,2,FALSE,12/03/2007 19:53,12/10/2007 19:53,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,2
1.20193E+11,7,2809,0,1.99,FALSE,12/03/2007 19:57,12/10/2007 19:57,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,1.99
1.20193E+11,7,2809,0,1.99,FALSE,12/03/2007 20:01,12/10/2007 20:01,greek-revivals,FALSE,2516,8/22/2002 21:30,1,0.25,1.99
2.70194E+11,7,2895,0,29.99,FALSE,12/03/2007 20:02,12/05/2007 17:25,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,29.99
3.30195E+11,7,2650,0,6.99,FALSE,12/03/2007 20:06,12/10/2007 20:06,sansserif2,FALSE,234,07/02/2006 03:47,7,0.5,15.52
1.80189E+11,7,2860,0,26.99,FALSE,12/03/2007 20:11,12/09/2007 19:18,intrepidcorps2000,FALSE,827,11/17/2001 19:30,0,0,26.99
3.30195E+11,7,2650,0,7.99,FALSE,12/03/2007 20:18,12/10/2007 20:18,sansserif2,FALSE,234,07/02/2006 03:47,2,0.5,8.99
1.70176E+11,7,7001,0,5.99,FALSE,12/03/2007 20:24,12/10/2007 20:24,deezee35,FALSE,302,8/20/2001 20:26,14,1,31.01
3.30195E+11,7,2650,0,7.99,FALSE,12/03/2007 20:26,12/10/2007 20:26,sansserif2,FALSE,234,07/02/2006 03:47,9,1,27
1.3018E+11,7,58504,0,105,FALSE,12/03/2007 20:37,12/10/2007 02:39,balkowitsch,TRUE,34132,11/11/1998 00:19,0,0,105
3.30195E+11,7,2650,0,5.99,FALSE,12/03/2007 20:39,12/10/2007 20:39,sansserif2,FALSE,234,07/02/2006 03:47,5,0.5,15.5
1.70176E+11,7,7001,0,5.99,FALSE,12/03/2007 20:45,12/10/2007 20:45,deezee35,FALSE,302,8/20/2001 20:26,6,1,26
1.70176E+11,7,7001,0,5.99,FALSE,12/03/2007 20:57,12/10/2007 20:57,deezee35,FALSE,302,8/20/2001 20:26,9,1,39.85
1.70176E+11,7,7001,0,5.99,FALSE,12/03/2007 21:09,12/10/2007 21:09,deezee35,FALSE,302,8/20/2001 20:26,4,0.5,13.57
2.50195E+11,7,75236,0,4.95,FALSE,12/03/2007 21:53,12/10/2007 20:00,katanaswords,FALSE,10145,10/06/2003 22:06,0,0,4.95
1.60187E+11,7,95116,0,9,FALSE,12/03/2007 22:02,12/10/2007 22:02,jediprime420,FALSE,320,03/07/2003 00:34,10,1,51
1.80189E+11,7,2860,0,34.99,FALSE,12/03/2007 23:34,12/10/2007 23:34,intrepidcorps2000,FALSE,827,11/17/2001 19:30,0,0,34.99
1.80189E+11,7,2860,0,24.99,FALSE,12/03/2007 23:35,12/10/2007 23:35,intrepidcorps2000,FALSE,827,11/17/2001 19:30,0,0,24.99
3.30195E+11,7,2885,0,5.99,FALSE,12/04/2007 00:00,12/11/2007 00:00,highenddeals4u,FALSE,450,07/08/2006 18:47,2,0.5,6.5
2.70194E+11,7,2895,0,19.99,FALSE,12/04/2007 00:13,12/10/2007 04:59,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,19.99
2.70194E+11,7,2895,0,19.99,FALSE,12/04/2007 00:13,12/10/2007 05:00,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,19.99
1.80189E+11,7,2818,0,8.99,FALSE,12/04/2007 00:22,12/10/2007 16:10,cadut,FALSE,1624,11/29/2003 17:42,0,0,8.99
2.70194E+11,7,2895,0,9.99,FALSE,12/04/2007 00:23,12/11/2007 00:23,larryc3413,FALSE,4825,04/01/2005 21:25,5,0.5,15.51
1.30181E+11,7,43081,0,2.99,FALSE,12/04/2007 00:30,12/11/2007 00:30,jwk5059,FALSE,255,11/14/2005 21:49,2,0.25,4.25
2.70194E+11,7,2895,0,19.99,FALSE,12/04/2007 00:37,12/11/2007 00:37,larryc3413,FALSE,4825,04/01/2005 21:25,7,1,33.88
1.40187E+11,7,2908,0,19.99,FALSE,12/04/2007 00:41,12/11/2007 00:41,jrsr1492,FALSE,348,03/11/2003 20:27,1,0.5,19.99
1.40187E+11,7,2908,0,22.99,FALSE,12/04/2007 00:46,12/10/2007 17:46,jrsr1492,FALSE,348,03/11/2003 20:27,0,0,22.99
1.40187E+11,7,2908,0,9.99,FALSE,12/04/2007 00:49,12/11/2007 00:49,jrsr1492,FALSE,348,03/11/2003 20:27,1,0.5,9.99
1.40187E+11,7,2908,0,22.99,FALSE,12/04/2007 00:52,12/10/2007 17:46,jrsr1492,FALSE,348,03/11/2003 20:27,0,0,22.99
2.70194E+11,7,43537,0,12.5,FALSE,12/04/2007 00:56,12/11/2007 00:56,xxjones,FALSE,907,9/13/1998 0:26,1,0.5,12.5
1.90181E+11,7,85051,0,9.99,FALSE,12/04/2007 01:01,12/11/2007 01:01,ucanuseit,FALSE,959,04/06/2003 17:01,5,0.5,12.99
1.20193E+11,7,17201,0,9.95,FALSE,12/04/2007 01:01,12/11/2007 01:01,mommibear,FALSE,556,10/21/1999 3:04,15,1,61.78
1.40187E+11,7,2908,15.99,9.99,FALSE,12/04/2007 01:20,12/11/2007 01:20,jrsr1492,FALSE,348,03/11/2003 20:27,2,0.5,9.99
1.90181E+11,7,85051,0,9.99,FALSE,12/04/2007 01:25,12/11/2007 01:25,ucanuseit,FALSE,959,04/06/2003 17:01,3,0.5,10.99
3.00179E+11,7,63376,0,4.99,FALSE,12/04/2007 01:38,12/11/2007 01:38,feadf,FALSE,399,4/17/2000 20:03,1,0.25,4.99
3.30195E+11,7,30620,0,24.88,FALSE,12/04/2007 01:56,12/10/2007 22:30,chrisnine11,TRUE,1699,3/31/2002 16:57,0,0,24.88
2.6019E+11,7,78155,0,7.99,FALSE,12/04/2007 02:02,12/11/2007 02:02,joseph799,FALSE,813,7/14/1999 17:09,9,1,26.26
3.20192E+11,7,40222,0,995,FALSE,12/04/2007 02:02,12/05/2007 23:24,schippership,FALSE,283,5/24/2001 0:11,0,0,995
1.10201E+11,7,61614,0,4.99,FALSE,12/04/2007 02:15,12/11/2007 02:15,sllim12,TRUE,4165,12/07/2003 17:00,7,0.5,14.41
3.60001E+11,7,,0,15.99,FALSE,12/04/2007 02:30,12/05/2007 01:26,eawest,FALSE,2294,9/24/1998 22:11,0,0,15.99
3.60001E+11,7,,0,13.99,FALSE,12/04/2007 02:30,12/11/2007 02:30,eawest,FALSE,2294,9/24/1998 22:11,0,0,13.99
3.30195E+11,7,2885,0,4.99,FALSE,12/04/2007 02:37,12/11/2007 02:37,highenddeals4u,FALSE,450,07/08/2006 18:47,3,0.5,6.5
2.70194E+11,10,2895,0,9.99,FALSE,12/04/2007 00:26,12/14/2007 0:26,larryc3413,FALSE,4825,04/01/2005 21:25,9,0.5,23.5
1.50191E+11,7,95617,0,15.99,FALSE,12/04/2007 01:29,12/11/2007 01:29,inmyhandsinmytime,TRUE,4037,2/28/2000 4:49,9,1,30.59
3.60002E+11,7,48137,0,0.99,FALSE,12/04/2007 03:15,12/11/2007 03:15,go.nana,FALSE,1186,2/13/1999 23:17,10,1,25.01
3.30195E+11,7,,0,8.69,FALSE,12/04/2007 03:30,12/11/2007 03:30,wbez,FALSE,3942,5/14/1998 2:58,3,0.5,11.01
3.20192E+11,1,33063,0,9.99,FALSE,12/05/2007 07:30,12/06/2007 07:30,lootart,TRUE,2279,1/31/2001 3:59,3,0.5,10.49
1.40187E+11,3,2908,0,9.99,FALSE,12/04/2007 14:42,12/07/2007 14:42,jrsr1492,FALSE,348,03/11/2003 20:27,1,0.5,9.99
1.10202E+11,3,95747,0,9.95,FALSE,12/04/2007 20:00,12/07/2007 20:00,d_hopson,FALSE,345,5/26/2001 17:22,8,1,28.03
1.70176E+11,3,4106,0,12.99,FALSE,12/04/2007 22:34,12/07/2007 22:34,4246marian,FALSE,264,11/14/2005 21:23,2,0.5,13.49
2.50195E+11,3,92020,0,0.99,FALSE,12/05/2007 00:29,12/08/2007 00:29,bosedepot,FALSE,5,10/08/2007 06:25,14,1,53.23
1.40187E+11,3,8846,0,30,FALSE,12/05/2007 12:44,12/08/2007 12:44,smalljae,FALSE,21,11/22/2002 18:36,1,1,30
3.60002E+11,5,,0,19.99,FALSE,12/04/2007 04:30,12/08/2007 19:15,eawest,FALSE,2294,9/24/1998 22:11,0,0,19.99
2.80181E+11,5,32174,0,9.99,FALSE,12/04/2007 06:04,12/09/2007 06:04,glasshoundz,TRUE,438,12/03/2000 15:12,1,0.5,9.99
1.80189E+11,5,2860,0,1,FALSE,12/04/2007 17:43,12/09/2007 17:43,intrepidcorps2000,FALSE,827,11/17/2001 19:30,10,1,52
2.302E+11,5,34761,29.99,9.99,FALSE,12/04/2007 20:42,12/09/2007 20:42,markshandy1,FALSE,154,7/26/2006 18:17,2,0.5,10.49
2.2018E+11,5,43606,0,8.95,FALSE,12/04/2007 21:46,12/09/2007 21:46,dbaces,FALSE,296,5/26/2006 15:57,2,0.5,9.45
2.2018E+11,5,43606,0,10.95,FALSE,12/04/2007 22:06,12/09/2007 22:06,dbaces,FALSE,296,5/26/2006 15:57,1,0.5,10.95
2.2018E+11,5,43606,0,9.95,FALSE,12/04/2007 22:11,12/09/2007 22:11,dbaces,FALSE,296,5/26/2006 15:57,2,0.5,10.55
2.30198E+11,5,90630,0,9.99,FALSE,12/05/2007 01:01,12/10/2007 01:01,liftenhaul,FALSE,2976,4/19/2003 6:01,4,0.5,16.5
2.30199E+11,5,90630,0,9.99,FALSE,12/05/2007 01:03,12/10/2007 01:03,liftenhaul,FALSE,2976,4/19/2003 6:01,1,0.5,9.99
2.30199E+11,5,90630,0,9.99,FALSE,12/05/2007 01:04,12/10/2007 01:04,liftenhaul,FALSE,2976,4/19/2003 6:01,5,0.5,19.5
1.30181E+11,5,34711,0,7.99,FALSE,12/05/2007 02:41,12/10/2007 02:41,thebrat22,FALSE,575,7/30/2003 11:28,4,0.5,11.49
2.00181E+11,5,48034,0,9.99,FALSE,12/05/2007 03:00,12/10/2007 03:00,kitspurrfection,FALSE,162,1/25/2007 11:31,2,0.5,18.27
2.00181E+11,5,48034,0,9.99,FALSE,12/05/2007 03:00,12/10/2007 03:00,kitspurrfection,FALSE,162,1/25/2007 11:31,11,1,31
1.50191E+11,5,33441,0,4.99,FALSE,12/05/2007 04:00,12/10/2007 04:00,faukoo,FALSE,219,1/13/2004 20:51,1,0.25,4.99
1.60187E+11,5,15713,0,3.95,FALSE,12/05/2007 05:15,12/10/2007 05:15,deankb13pk,FALSE,1579,12/14/1999 22:25,2,0.25,4.75
2.90189E+11,5,10016,0,7,FALSE,12/05/2007 06:10,12/10/2007 06:10,niceitemsnyc,FALSE,30,3/22/2000 0:54,6,0.5,12.5
2.00181E+11,5,92612,0,10,FALSE,12/05/2007 06:36,12/10/2007 06:36,jayceef,FALSE,4,9/24/1999 19:45,1,0.5,10
1.30181E+11,7,13082,0,0.99,FALSE,12/04/2007 03:51,12/11/2007 03:51,baseballcardsareus,FALSE,127,6/28/2004 20:29,10,0.5,18.97
1.30181E+11,7,13082,0,0.99,FALSE,12/04/2007 03:55,12/11/2007 03:55,baseballcardsareus,FALSE,127,6/28/2004 20:29,9,0.5,15.26
1.80189E+11,7,2818,0,9.99,FALSE,12/04/2007 04:30,12/11/2007 04:30,cadut,FALSE,1624,11/29/2003 17:42,1,0.5,9.99
1.80189E+11,7,2818,0,13.99,FALSE,12/04/2007 04:36,12/11/2007 04:36,cadut,FALSE,1624,11/29/2003 17:42,0,0,13.99
1.80189E+11,7,2818,0,28.99,FALSE,12/04/2007 04:37,12/09/2007 16:56,cadut,FALSE,1624,11/29/2003 17:42,0,0,28.99
1.80189E+11,7,,0,24.99,FALSE,12/04/2007 04:39,12/11/2007 04:39,cadut,FALSE,1624,11/29/2003 17:42,1,0.5,24.99
1.80189E+11,7,2818,0,29.99,FALSE,12/04/2007 04:46,12/10/2007 16:45,cadut,FALSE,1624,11/29/2003 17:42,0,0,29.99
1.80189E+11,7,,0,14.99,FALSE,12/04/2007 04:51,12/11/2007 04:51,cadut,FALSE,1624,11/29/2003 17:42,1,0.5,14.99
1.80189E+11,7,2818,0,13.99,FALSE,12/04/2007 04:52,12/08/2007 16:25,cadut,FALSE,1624,11/29/2003 17:42,0,0,13.99
1.80189E+11,7,2818,0,0.99,FALSE,12/04/2007 04:54,12/11/2007 04:54,cadut,FALSE,1624,11/29/2003 17:42,17,0.5,20.5
1.80189E+11,7,2818,0,14.99,FALSE,12/04/2007 04:56,12/08/2007 14:55,cadut,FALSE,1624,11/29/2003 17:42,0,0,14.99
1.80189E+11,7,2818,0,9.99,FALSE,12/04/2007 04:56,12/11/2007 04:56,cadut,FALSE,1624,11/29/2003 17:42,3,0.5,14.25
1.80189E+11,7,2818,0,9.99,FALSE,12/04/2007 04:58,12/11/2007 04:58,cadut,FALSE,1624,11/29/2003 17:42,2,0.5,10.49
1.80189E+11,7,2818,0,29.99,FALSE,12/04/2007 04:58,12/08/2007 15:13,cadut,FALSE,1624,11/29/2003 17:42,0,0,29.99
1.80189E+11,7,2818,0,19.99,FALSE,12/04/2007 04:59,12/11/2007 04:59,cadut,FALSE,1624,11/29/2003 17:42,2,0.5,20.49
1.80189E+11,7,2818,0,0.99,FALSE,12/04/2007 05:04,12/11/2007 05:04,cadut,FALSE,1624,11/29/2003 17:42,8,0.5,22.22
2.70194E+11,7,2895,0,19.99,FALSE,12/04/2007 05:18,12/10/2007 02:31,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,19.99
3.00179E+11,7,60646,14.99,12.99,FALSE,12/04/2007 05:52,12/09/2007 18:09,ameniti,FALSE,4076,6/17/1999 3:31,1,0.5,14.99
1.20193E+11,7,93635,0,9.99,FALSE,12/04/2007 06:22,12/11/2007 06:22,krista6136,FALSE,318,4/14/2005 1:03,6,0.5,13.05
1.80189E+11,7,2860,0,27.99,FALSE,12/04/2007 11:23,12/11/2007 11:23,intrepidcorps2000,FALSE,827,11/17/2001 19:30,0,0,27.99
2.70194E+11,7,2895,0,19.99,FALSE,12/04/2007 16:56,12/05/2007 20:19,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,19.99
1.30181E+11,7,10002,14,9.99,FALSE,12/04/2007 16:57,12/11/2007 16:57,montgomerystationery,TRUE,25991,10/22/2001 15:23,1,0.5,9.99
1.30181E+11,7,10002,24.95,9.98,FALSE,12/04/2007 16:57,12/11/2007 16:57,montgomerystationery,TRUE,25991,10/22/2001 15:23,1,0.5,9.98
1.80189E+11,7,2818,0,1.49,FALSE,12/04/2007 17:27,12/11/2007 17:27,cadut,FALSE,1624,11/29/2003 17:42,0,0,1.49
1.80189E+11,7,2818,0,0.99,FALSE,12/04/2007 17:31,12/11/2007 17:31,cadut,FALSE,1624,11/29/2003 17:42,15,0.5,23.5
1.80189E+11,7,2818,0,18.99,FALSE,12/04/2007 17:36,12/05/2007 21:28,cadut,FALSE,1624,11/29/2003 17:42,0,0,18.99
1.80189E+11,7,2818,0,27.99,FALSE,12/04/2007 17:45,12/08/2007 08:23,cadut,FALSE,1624,11/29/2003 17:42,0,0,27.99
1.80189E+11,7,2818,0,19.99,FALSE,12/04/2007 17:47,12/11/2007 17:47,cadut,FALSE,1624,11/29/2003 17:42,3,0.5,21.5
3.30195E+11,7,2885,0,4.99,FALSE,12/04/2007 18:44,12/11/2007 18:44,highenddeals4u,FALSE,450,07/08/2006 18:47,3,0.5,6.53
2.6019E+11,7,92676,0,54.95,FALSE,12/04/2007 20:00,12/11/2007 20:00,modjeska16,FALSE,264,2/26/1999 9:25,13,2.5,187.38
2.302E+11,7,38104,19.99,9.99,FALSE,12/04/2007 20:15,12/11/2007 20:15,rgbpd1,FALSE,1106,6/24/2001 18:09,1,0.5,9.99
1.50192E+11,7,7849,0,2.99,FALSE,12/04/2007 20:41,12/11/2007 20:41,annab.mom,TRUE,4919,12/26/1999 16:51,1,0.25,2.99
1.40187E+11,7,7028,0,9.99,FALSE,12/04/2007 21:33,12/11/2007 21:33,3643louis,FALSE,907,12/06/2005 20:46,7,1,33.5
1.80189E+11,7,95632,0,5.99,FALSE,12/04/2007 22:37,12/11/2007 22:37,kimkurze29,TRUE,668,02/01/2003 17:58,5,0.5,12.5
1.80189E+11,7,2860,0,59.99,FALSE,12/04/2007 23:01,12/11/2007 23:01,intrepidcorps2000,FALSE,827,11/17/2001 19:30,0,0,59.99
2.00181E+11,7,,60,25,FALSE,12/04/2007 23:30,12/11/2007 23:30,michy330,FALSE,95,03/09/2002 20:11,4,1,31
1.60188E+11,7,M1R 1R5,0,13.06,FALSE,12/04/2007 23:39,12/11/2007 23:39,barterbrian,TRUE,2407,06/07/2003 01:45,1,0.5,13.06
3.70003E+11,7,8857,0,9.99,FALSE,12/04/2007 23:58,12/11/2007 23:58,cvmbcollectibles,TRUE,58070,09/11/1997 20:41,8,0.5,20.37
1.10202E+11,7,22003,5,2,FALSE,12/05/2007 00:07,12/07/2007 18:31,tinscale,FALSE,1892,08/12/1997 17:06,1,0.5,5
2.50195E+11,7,2919,0,15.99,FALSE,12/05/2007 01:04,12/11/2007 23:12,glenspardello,FALSE,17311,11/26/2002 22:56,0,0,15.99
2.50195E+11,7,2919,0,15.99,FALSE,12/05/2007 01:04,12/11/2007 23:13,glenspardello,FALSE,17311,11/26/2002 22:56,0,0,15.99
1.80189E+11,7,2914,0,79.99,FALSE,12/05/2007 01:25,12/11/2007 22:19,bobby1170,FALSE,1089,8/31/1999 3:32,0,0,79.99
2.00181E+11,7,8850,0,9.99,FALSE,12/05/2007 01:29,12/12/2007 01:29,seansgm,FALSE,80,5/24/1999 15:05,2,0.5,10.5
1.80189E+11,7,2914,70,55,FALSE,12/05/2007 01:30,12/06/2007 17:11,bobby1170,FALSE,1089,8/31/1999 3:32,1,1,70
2.302E+11,7,32224,0,9.99,FALSE,12/05/2007 02:00,12/12/2007 02:00,ddvstar61,TRUE,2770,8/27/2001 21:38,11,1,37
3.20192E+11,7,40222,0,100,FALSE,12/05/2007 02:19,12/12/2007 02:19,schippership,FALSE,283,5/24/2001 0:11,9,5,286.11
2.00181E+11,7,33175,0,79.95,FALSE,12/05/2007 02:37,12/12/2007 02:37,haban500,FALSE,513,02/10/2006 19:48,1,1,79.95
1.90181E+11,7,63118,0,0.99,FALSE,12/05/2007 02:38,12/12/2007 02:38,jimrock1975,FALSE,405,03/02/2004 21:44,8,1,41
2.90189E+11,7,97329,0,14.99,FALSE,12/05/2007 02:41,12/12/2007 02:41,polar_bears_attic,FALSE,88,3/26/2004 1:21,1,0.5,14.99
2.70194E+11,7,2895,0,19.99,FALSE,12/05/2007 02:43,12/10/2007 17:46,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,19.99
2.70194E+11,7,2895,0,49.99,FALSE,12/05/2007 02:48,12/05/2007 17:24,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,49.99
2.70194E+11,7,2895,0,34.99,FALSE,12/05/2007 02:50,12/06/2007 20:26,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,34.99
1.30181E+11,7,10002,0,12.99,FALSE,12/05/2007 02:50,12/12/2007 02:50,montgomerystationery,TRUE,25991,10/22/2001 15:23,5,0.5,12.99
2.70194E+11,7,2895,0,19.99,FALSE,12/05/2007 02:51,12/09/2007 20:37,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,19.99
2.70194E+11,7,2895,0,19.99,FALSE,12/05/2007 02:51,12/09/2007 20:37,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,19.99
2.70194E+11,7,2895,0,4.99,FALSE,12/05/2007 02:52,12/12/2007 02:52,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,4.99
2.70194E+11,7,2895,0,21.99,FALSE,12/05/2007 02:53,12/12/2007 02:53,larryc3413,FALSE,4825,04/01/2005 21:25,0,0,21.99
2.70194E+11,7,2895,0,19.99,FALSE,12/05/2007 02:55,12/12/2007 02:55,larryc3413,FALSE,4825,04/01/2005 21:25,1,0.5,19.99
1.30181E+11,7,58504,0,100,FALSE,12/05/2007 03:29,12/08/2007 15:01,balkowitsch,TRUE,34133,11/11/1998 00:19,0,0,100
2.70194E+11,7,2895,0,0.99,FALSE,12/05/2007 03:36,12/12/2007 03:36,larryc3413,FALSE,4825,04/01/2005 21:25,9,0.5,9.76
1.80189E+11,7,2818,0,29.99,FALSE,12/05/2007 03:46,12/12/2007 03:46,cadut,FALSE,1624,11/29/2003 17:42,0,0,29.99
